Date,Open,High,Low,Close,Volume
2007-03-26,20.72,20.72,20.225,20.456,2170427
2007-03-27,20.362,20.379,20.141,20.207,810774
2007-03-28,20.133,20.174,19.796,19.969,1721510
2007-03-29,20.064,20.107,19.843,20.01,887647
2007-03-30,20.002,20.174,19.852,20.098,1958568
2007-04-02,20.098,20.311,19.91,20.225,1586435
2007-04-03,20.354,20.482,20.283,20.387,1544256
2007-04-04,20.43,20.482,20.174,20.321,1272118
2007-04-05,20.267,20.354,20.08,20.115,1250321
2007-04-09,20.124,20.735,19.984,20.496,3428018
2007-04-10,20.43,20.643,20.234,20.362,2168085
2007-04-11,20.241,20.354,19.943,19.951,1716889
2007-04-12,19.951,20.25,19.661,20.167,1990906
2007-04-13,20.302,20.601,20.141,20.321,2221790
2007-04-16,20.421,20.593,20.25,20.387,2529333
2007-04-17,20.439,20.482,20.216,20.337,1196079
2007-04-18,20.225,20.533,20.207,20.403,1506011
2007-04-19,20.33,20.387,20.055,20.158,1726311
2007-04-20,20.311,21.096,20.293,20.661,4670445
2007-04-23,20.661,20.744,20.283,20.403,1315766
2007-04-24,20.37,20.566,20.258,20.514,1043599
2007-04-25,20.607,20.728,20.267,20.379,952332
2007-04-26,20.33,20.447,20.149,20.167,1175091
2007-04-27,20.141,20.354,20.124,20.241,980335
2007-04-30,20.354,20.456,20.25,20.302,1710140
2007-05-01,20.283,20.653,20.241,20.617,2050116
2007-05-02,20.635,20.822,20.346,20.362,1382386
2007-05-03,20.566,20.752,20.311,20.584,1516560
2007-05-04,20.601,20.796,20.346,20.533,1270127
2007-05-07,20.474,20.607,20.354,20.37,743629
2007-05-08,20.321,20.413,20.036,20.064,1670186
2007-05-09,20.036,20.337,20.019,20.174,2400221
2007-05-10,19.843,20.241,19.843,19.861,2259955
2007-05-11,17.853,18.577,17.768,18.46,9634913
2007-05-14,18.355,18.469,18.168,18.355,1824415
2007-05-15,18.432,18.518,18.247,18.314,1991551
2007-05-16,18.337,18.451,18.247,18.416,1208666
2007-05-17,18.355,18.764,18.345,18.611,1647214
2007-05-18,18.699,18.884,18.495,18.824,1816497
2007-05-21,18.921,18.988,18.69,18.782,1968644
2007-05-22,18.911,19.038,18.551,18.773,1940520
2007-05-23,18.773,19.022,18.637,18.979,1822284
2007-05-24,18.067,18.955,17.843,18.032,3918713
2007-05-25,18.059,18.321,17.895,17.974,1986711
2007-05-29,18.067,18.202,17.904,17.938,1310907
2007-05-30,17.726,18.007,17.7,17.99,1757718
2007-05-31,18.007,18.843,17.938,18.724,3525745
2007-06-01,18.69,18.946,18.637,18.884,1996296
2007-06-04,18.875,18.988,18.782,18.818,2258547
2007-06-05,18.699,18.818,18.646,18.755,1809387
2007-06-06,18.62,18.791,18.569,18.718,1614755
2007-06-07,18.329,18.732,18.329,18.38,1783025
2007-06-08,17.878,18.432,17.878,18.38,3745345
2007-06-11,18.372,18.718,18.247,18.451,2858520
2007-06-12,18.451,18.637,18.263,18.298,1767677
2007-06-13,18.314,18.39,17.956,18.032,2577514
2007-06-14,17.998,18.108,17.947,17.99,2567436
2007-06-15,18.083,18.15,17.99,18.041,2024653
2007-06-18,18.108,18.271,18.023,18.239,1722677
2007-06-19,18.116,18.132,17.895,17.956,1195716
2007-06-20,18.099,18.14,17.861,17.861,3014133
2007-06-21,17.826,18.355,17.736,18.321,3228714
2007-06-22,18.239,18.585,18.187,18.495,3261033
2007-06-25,18.585,18.988,18.46,18.755,3343963
2007-06-26,18.875,18.893,18.46,18.511,2017122
2007-06-27,18.442,18.755,18.345,18.708,2358272
2007-06-28,18.196,19.457,18.196,18.818,3221778
2007-06-29,18.747,18.824,18.495,18.603,1506011
2007-07-02,18.534,18.69,18.518,18.637,1047131
2007-07-03,18.708,18.851,18.561,18.834,528135
2007-07-05,18.921,18.979,18.654,18.81,944480
2007-07-06,18.739,18.996,18.603,18.988,1090487
2007-07-09,18.972,18.988,18.399,18.424,1826851
2007-07-10,18.345,18.39,17.92,17.938,2343973
2007-07-11,17.929,18.123,17.878,18.023,1751273
2007-07-12,18.345,18.603,18.108,18.355,1482226
2007-07-13,18.372,18.495,18.14,18.355,1280557
2007-07-16,18.372,18.432,18.159,18.28,1470624
2007-07-17,18.239,18.263,18.007,18.083,1174040
2007-07-18,17.92,17.938,17.674,17.843,1497924
2007-07-19,19.125,20.141,18.911,19.38,9066323
2007-07-20,19.346,19.686,19.228,19.303,2453191
2007-07-23,19.416,19.543,18.525,18.773,3220850
2007-07-24,18.637,18.69,17.904,18.059,2364595
2007-07-25,18.092,18.178,17.792,17.807,2345496
2007-07-26,17.068,18.229,16.163,16.751,5269402
2007-07-27,16.702,17.002,16.232,16.257,2499146
2007-07-30,16.216,16.974,15.538,16.043,5637700
2007-07-31,16.216,16.642,15.82,15.839,2949572
2007-08-01,15.716,15.78,15.232,15.556,3391691
2007-08-02,15.601,15.716,15.215,15.353,3244861
2007-08-03,15.36,15.497,14.506,14.56,3886313
2007-08-06,14.619,14.661,13.687,14.432,4452032
2007-08-07,14.415,14.415,13.866,14.013,2833717
2007-08-08,14.062,14.524,13.542,14.036,3295638
2007-08-09,13.602,14.44,13.566,13.964,3737373
2007-08-10,13.902,14.356,13.611,13.833,2906517
2007-08-13,13.979,14.252,13.732,13.767,2159179
2007-08-14,13.848,13.848,13.271,13.592,2107968
2007-08-15,13.534,13.655,13.141,13.262,2535146
2007-08-16,13.071,13.132,12.486,12.816,4369590
2007-08-17,13.327,13.363,12.791,13.042,3178468
2007-08-20,13.123,13.558,13.063,13.467,3393331
2007-08-21,13.528,13.575,13.236,13.521,2689784
2007-08-22,13.602,13.678,13.228,13.254,2329912
2007-08-23,13.38,14.654,13.228,14.252,3598632
2007-08-24,13.883,14.577,13.883,14.356,2348190
2007-08-27,14.285,14.38,14.089,14.167,1076155
2007-08-28,14.201,14.201,13.79,13.826,975766
2007-08-29,13.927,14.319,13.826,14.309,1220325
2007-08-30,14.175,14.309,13.979,14.115,985846
2007-08-31,14.268,14.328,14.124,14.261,846752
2007-09-04,14.319,14.389,14.201,14.285,1032365
2007-09-05,14.157,14.235,13.946,14.133,1185873
2007-09-06,14.14,14.226,13.856,14.036,871715
2007-09-07,13.892,13.946,13.646,13.732,1746700
2007-09-10,13.767,13.892,13.575,13.611,1409569
2007-09-11,13.646,13.866,13.611,13.841,901242
2007-09-12,13.833,13.892,13.732,13.808,542784
2007-09-13,13.946,14.261,13.732,14.071,836206
2007-09-14,13.979,14.149,13.826,13.919,772811
2007-09-17,13.866,13.995,13.655,13.848,631138
2007-09-18,13.972,14.44,13.91,14.337,1022992
2007-09-19,14.447,14.56,14.201,14.3,1102676
2007-09-20,14.261,14.328,14.062,14.201,900186
2007-09-21,14.285,15.019,13.927,13.946,2583727
2007-09-24,13.927,13.972,13.425,13.558,2799691
2007-09-25,13.512,13.592,13.271,13.312,2491856
2007-09-26,13.398,13.459,13.042,13.159,1343246
2007-09-27,13.195,13.228,13.057,13.159,1462891
2007-09-28,13.141,13.195,13.057,13.079,1056974
2007-10-01,13.057,13.271,12.904,12.999,1344889
2007-10-02,13.016,13.141,12.904,13.079,1544684
2007-10-03,13.246,13.584,13.114,13.271,2142306
2007-10-04,13.296,13.38,12.876,12.886,1200871
2007-10-05,13.032,13.296,12.999,13.221,1679560
2007-10-08,13.149,13.204,12.867,12.928,635354
2007-10-09,12.92,13.132,12.8,12.982,1359068
2007-10-10,12.972,13.132,12.92,12.945,976236
2007-10-11,13.079,13.432,13.016,13.319,1232044
2007-10-12,13.354,13.398,13.228,13.262,658792
2007-10-15,13.289,13.319,12.895,13.032,972370
2007-10-16,13.024,13.159,12.654,12.8,1424808
2007-10-17,12.8,12.824,12.469,12.57,1310085
2007-10-18,12.545,12.562,12.169,12.357,1156461
2007-10-19,12.357,12.443,11.93,11.99,2335539
2007-10-22,11.947,12.299,11.692,12.109,1832010
2007-10-23,12.176,12.239,11.922,12.109,918587
2007-10-24,12.033,12.306,11.904,12.256,2101646
2007-10-25,12.282,12.407,12.067,12.169,2061800
2007-10-26,12.211,12.239,11.964,12.127,2169727
2007-10-29,12.202,12.53,12.153,12.486,1516439
2007-10-30,12.477,12.717,12.39,12.587,1221028
2007-10-31,12.672,12.8,12.513,12.707,1138413
2007-11-01,12.537,12.867,12.39,12.477,1672642
2007-11-02,12.504,12.603,12.059,12.248,2282872
2007-11-05,11.982,12.109,11.854,11.93,2266606
2007-11-06,11.922,11.922,11.511,11.667,1908175
2007-11-07,11.377,11.53,11.111,11.271,1716969
2007-11-08,11.289,11.913,11.213,11.845,2340557
2007-11-09,11.794,12.075,11.58,11.837,1934658
2007-11-12,11.878,12.407,11.785,12.118,1234033
2007-11-13,12.176,12.895,12.176,12.834,1440276
2007-11-14,12.92,12.92,12.202,12.202,1250554
2007-11-15,12.161,12.322,11.964,12.041,1258644
2007-11-16,12.101,12.176,11.837,12.059,2088521
2007-11-19,11.947,11.947,10.981,11,2860705
2007-11-20,11.084,11.232,10.513,10.742,2771803
2007-11-21,10.47,11.213,10.053,10.941,3718413
2007-11-23,11.093,11.137,10.701,10.889,1302588
2007-11-26,10.925,11.146,10.788,10.916,2063016
2007-11-27,10.948,11.223,10.241,10.513,2432774
2007-11-28,10.574,11.153,10.513,10.864,2710537
2007-11-29,10.796,11.027,10.66,10.708,1860532
2007-11-30,10.88,11.271,10.788,11.137,4109924
2007-12-03,11.213,11.453,11.093,11.247,1555736
2007-12-04,11.281,11.571,11.093,11.436,1659674
2007-12-05,11.555,11.749,11.213,11.641,2142458
2007-12-06,11.588,11.913,11.444,11.828,2446205
2007-12-07,11.887,12.169,11.863,11.982,1060609
2007-12-10,12.192,12.876,12.192,12.477,1874627
2007-12-11,12.53,12.596,11.922,11.964,1090840
2007-12-12,12.256,12.486,11.675,11.922,1072752
2007-12-13,11.904,11.964,11.564,11.708,1262798
2007-12-14,11.606,11.759,11.436,11.555,939090
2007-12-17,11.469,11.502,11.247,11.35,1386020
2007-12-18,11.427,11.99,11.358,11.878,1346797
2007-12-19,11.878,11.94,11.289,11.297,1151183
2007-12-20,11.386,11.453,11.059,11.264,1493940
2007-12-21,11.324,11.53,11.324,11.469,2058019
2007-12-24,11.469,11.717,11.469,11.684,343225
2007-12-26,11.606,11.606,11.127,11.58,1483323
2007-12-27,11.493,11.837,11.412,11.461,1041260
2007-12-28,11.358,11.461,11.137,11.297,1402450
2007-12-31,11.341,11.904,11.281,11.658,2125786
2008-01-02,11.588,11.947,11.502,11.564,2200108
2008-01-03,11.616,11.717,10.761,10.804,2132581
2008-01-04,10.684,10.684,10.249,10.325,1814233
2008-01-07,10.334,10.991,10.045,10.565,2256900
2008-01-08,10.565,10.66,10.079,10.105,1516875
2008-01-09,10.01,10.087,9.4536,9.905,1751248
2008-01-10,9.857,10.293,9.746,10.105,1697954
2008-01-11,10.06,10.06,9.551,9.568,1366212
2008-01-14,9.593,9.772,9.4794,9.626,818161
2008-01-15,8.7044,8.9177,7.7231,8.3972,6873410
2008-01-16,8.3464,9.1761,8.2606,9.0886,4498011
2008-01-17,9.1037,9.4213,8.9442,9.2581,3994825
2008-01-18,9.3022,9.593,9.2089,9.3956,3204528
2008-01-22,9.0791,10.019,9.0122,9.958,2574834
2008-01-23,9.685,10.59,9.515,10.479,3135527
2008-01-24,10.521,10.804,10.413,10.59,3570736
2008-01-25,10.539,10.692,10.404,10.6,2404452
2008-01-28,10.574,10.948,10.325,10.941,1771958
2008-01-29,10.981,11.213,10.6,11.189,1832749
2008-01-30,11.153,11.675,11.035,11.264,1464891
2008-01-31,11.119,11.913,11.035,11.684,1581925
2008-02-01,11.684,11.913,11.555,11.895,1766493
2008-02-04,11.863,11.863,11.367,11.521,1169454
2008-02-05,11.264,11.724,11.044,11.341,1128130
2008-02-06,11.427,11.675,10.907,11.027,1162507
2008-02-07,10.941,11.641,10.941,11.358,2160001
2008-02-08,11.264,11.624,11.059,11.324,1717818
2008-02-11,11.358,11.588,11.137,11.469,1061378
2008-02-12,11.502,11.649,11.367,11.453,2110440
2008-02-13,11.616,11.624,11.181,11.333,1606804
2008-02-14,11.333,11.367,10.701,10.796,2205505
2008-02-15,10.864,10.864,10.582,10.742,1895568
2008-02-19,10.864,10.925,10.59,10.627,1558712
2008-02-20,10.529,10.804,10.479,10.717,1957072
2008-02-21,10.59,10.991,10.513,10.761,1994090
2008-02-22,10.796,10.972,10.59,10.872,2319497
2008-02-25,10.889,11.247,10.627,11.172,3596559
2008-02-26,11.119,11.419,11.119,11.297,1468062
2008-02-27,11.232,11.624,11.213,11.341,1323829
2008-02-28,11.213,11.264,10.742,10.956,1796178
2008-02-29,10.855,10.899,10.445,10.497,1341751
2008-03-03,10.488,10.488,10.207,10.445,1488023
2008-03-04,10.342,10.684,10.293,10.565,1718506
2008-03-05,10.6,10.933,10.377,10.436,1173655
2008-03-06,10.342,10.422,9.883,9.905,1432524
2008-03-07,9.839,9.913,9.4457,9.593,2537091
2008-03-10,9.593,9.857,9.4536,9.515,2422121
2008-03-11,9.789,10.276,9.1934,9.593,4941113
2008-03-12,9.4963,10.079,9.4794,9.576,1954566
2008-03-13,9.551,9.551,8.9706,9.4133,2872155
2008-03-14,9.551,9.643,9.0963,9.525,2233810
2008-03-17,9.276,9.4883,8.8659,9.0546,2133998
2008-03-18,9.2319,9.718,9.1578,9.4457,2890976
2008-03-19,9.515,9.685,9.3868,9.3868,2184051
2008-03-20,9.371,9.913,9.3453,9.839,2665167
2008-03-24,10.004,10.627,9.875,10.395,2422481
2008-03-25,10.422,10.462,10.147,10.257,1331459
2008-03-26,10.231,10.231,9.875,9.949,1729613
2008-03-27,9.942,10.171,9.823,9.875,1363347
2008-03-28,9.823,9.883,9.3091,9.576,1958093
2008-03-31,9.685,10.053,9.618,10.045,2626283
2008-04-01,10.181,10.582,9.685,10.455,3094829
2008-04-02,10.574,10.701,10.317,10.427,2642392
2008-04-03,10.334,10.422,10.181,10.359,1464779
2008-04-04,10.413,10.539,10.138,10.31,1594867
2008-04-07,10.422,10.462,10.257,10.325,1688930
2008-04-08,10.276,10.301,9.891,9.942,1666431
2008-04-09,9.913,10.027,9.4616,9.515,3058521
2008-04-10,9.525,9.905,9.525,9.746,2040947
2008-04-11,9.601,9.772,9.542,9.609,1866038
2008-04-14,9.626,9.798,9.515,9.534,1394115
2008-04-15,9.551,9.633,9.4133,9.542,1340226
2008-04-16,9.593,9.833,9.355,9.833,2237225
2008-04-17,9.815,9.942,9.66,9.815,1170962
2008-04-18,9.942,10.105,9.633,9.905,1695018
2008-04-21,9.883,10.147,9.806,10.129,937963
2008-04-22,10.105,10.105,9.676,9.899,1404998
2008-04-23,9.932,10.215,9.833,10.07,848177
2008-04-24,10.07,10.342,10.07,10.231,1409521
2008-04-25,10.293,10.395,9.932,10.31,1782500
2008-04-28,10.359,10.582,10.01,10.445,1276748
2008-04-29,10.462,10.796,10.386,10.796,1419640
2008-04-30,10.796,11.306,10.6,10.796,3314252
2008-05-01,10.804,11.306,10.627,11.059,1624571
2008-05-02,11.137,11.35,10.948,11.271,2988503
2008-05-05,11.271,11.35,10.991,11.044,1396865
2008-05-06,11.009,11.198,10.812,11.093,1026685
2008-05-07,11.084,11.306,10.864,10.916,1245946
2008-05-08,10.981,11.059,10.539,10.675,1580506
2008-05-09,10.574,10.846,10.574,10.804,1419155
2008-05-12,10.837,11.271,10.837,11.232,1665066
2008-05-13,11.213,11.316,11.068,11.093,2581330
2008-05-14,11.051,11.127,10.889,10.972,1355367
2008-05-15,10.941,11.35,10.77,11.239,1326884
2008-05-16,11.316,11.316,10.916,11.093,1416341
2008-05-19,11.119,11.163,10.779,10.829,1022705
2008-05-20,10.77,10.837,10.59,10.742,1166201
2008-05-21,10.779,10.864,10.377,10.462,1476404
2008-05-22,10.642,10.796,10.105,10.31,3863446
2008-05-23,10.933,11.7,10.933,11.555,7563554
2008-05-27,11.555,12.109,11.545,11.828,3781105
2008-05-28,11.845,12.699,11.845,12.372,5951302
2008-05-29,12.372,12.761,12.282,12.645,2967542
2008-05-30,12.743,12.8,12.306,12.469,2189026
2008-06-02,12.451,12.495,12.169,12.265,2506207
2008-06-03,12.273,12.469,12.202,12.315,3079727
2008-06-04,12.322,12.682,12.211,12.562,2285516
2008-06-05,12.587,12.867,12.486,12.545,2153427
2008-06-06,12.459,12.459,11.724,11.922,2760539
2008-06-09,11.878,11.998,11.461,11.571,2292491
2008-06-10,11.367,11.7,11.367,11.606,2875976
2008-06-11,11.539,11.7,11.205,11.232,1836518
2008-06-12,11.358,12.041,11.297,11.469,1981102
2008-06-13,11.571,11.854,11.539,11.811,1305010
2008-06-16,11.7,11.947,11.588,11.904,1258543
2008-06-17,11.845,12.006,11.776,11.913,1639042
2008-06-18,11.863,12.041,11.264,11.427,2899904
2008-06-19,11.403,11.667,11.367,11.624,2798132
2008-06-20,11.436,11.436,10.948,11.333,2744143
2008-06-23,11.403,11.403,10.948,10.964,1744707
2008-06-24,10.941,11.093,10.609,10.77,2044818
2008-06-25,10.846,11.53,10.829,11.137,3231268
2008-06-26,10.964,11.059,10.565,10.684,2134641
2008-06-27,10.761,11.119,10.513,10.855,2542441
2008-06-30,10.864,11.077,10.368,10.627,2119202
2008-07-01,10.427,10.717,10.181,10.651,2206964
2008-07-02,10.752,11.419,10.752,10.899,3012603
2008-07-03,10.981,11.093,10.6,10.812,1008883
2008-07-07,10.907,11.137,10.761,11.035,2486166
2008-07-08,11,11.386,10.872,11.35,3536426
2008-07-09,11.35,11.461,11.059,11.281,2557702
2008-07-10,11.264,11.306,10.386,10.488,3109319
2008-07-11,10.386,10.445,10.045,10.257,3083732
2008-07-14,10.257,10.521,10.004,10.004,3022283
2008-07-15,10.138,10.334,9.727,10.241,3060223
2008-07-16,10.198,10.88,9.958,10.812,2231893
2008-07-17,10.855,11.521,10.521,11.316,2858861
2008-07-18,11.341,11.555,10.752,11.393,2506663
2008-07-21,11.436,11.717,11.436,11.588,2866783
2008-07-22,11.53,12.22,11.289,12.145,3731530
2008-07-23,12.127,12.963,11.947,12.364,3464533
2008-07-24,12.398,12.726,11.947,12.024,3310199
2008-07-25,12.169,12.562,12.033,12.192,2963323
2008-07-28,12.185,12.522,11.717,11.785,1968826
2008-07-29,11.887,12.306,11.811,12.265,2812054
2008-07-30,12.372,12.886,12.282,12.886,4132781
2008-07-31,12.717,13.168,12.434,12.85,4742737
2008-08-01,12.913,13.079,12.372,12.886,3604981
2008-08-04,12.913,13.204,12.752,13.016,4389904
2008-08-05,13.141,13.584,13.042,13.221,4052853
2008-08-06,13.204,13.204,12.8,12.936,5531705
2008-08-07,12.816,12.816,12.169,12.357,4703246
2008-08-08,12.322,13.262,12.322,13.221,2102476
2008-08-11,13.228,14.013,12.945,13.168,5935957
2008-08-12,12.8,13.212,12.587,12.699,4171583
2008-08-13,12.596,12.707,11.964,12.109,4109265
2008-08-14,11.904,12.726,11.878,12.33,3111433
2008-08-15,13.05,13.05,12.135,12.707,2429751
2008-08-18,12.735,12.886,12.451,12.761,2461695
2008-08-19,12.682,12.717,12.495,12.62,2784726
2008-08-20,12.69,13.016,12.372,12.784,3100523
2008-08-21,12.545,13.149,12.434,13.042,4290956
2008-08-22,13.995,14.08,12.743,13.687,7943928
2008-08-25,13.628,13.646,13.195,13.459,3333816
2008-08-26,13.451,13.687,13.177,13.584,3402082
2008-08-27,13.592,13.937,13.389,13.841,3195451
2008-08-28,13.954,14.022,13.558,13.946,1880754
2008-08-29,13.826,14.036,13.732,13.902,1400188
2008-09-02,14.124,14.406,13.782,13.91,3724832
2008-09-03,13.892,14.841,13.892,14.746,4212216
2008-09-04,14.593,15.113,14.372,14.779,5765309
2008-09-05,14.6,14.72,13.986,14.292,4401538
2008-09-08,14.712,15.222,14.38,14.959,6724982
2008-09-09,15.045,15.428,14.772,14.977,4649871
2008-09-10,15.079,15.197,14.56,15.062,3516883
2008-09-11,14.797,15.378,14.754,15.267,3952364
2008-09-12,15.096,15.096,14.506,14.86,3415905
2008-09-15,14.268,14.9,13.271,14.542,4340911
2008-09-16,14.235,14.685,14.133,14.669,3378268
2008-09-17,14.415,14.669,13.502,13.655,4101983
2008-09-18,13.833,14.677,13.087,14.447,7449510
2008-09-19,14.72,15.309,14.107,14.201,5303844
2008-09-22,14.124,14.406,13.841,14.133,4958583
2008-09-23,14.209,14.38,13.883,14.08,4033326
2008-09-24,14.184,15.446,14.175,14.746,7776294
2008-09-25,14.985,15.52,14.661,15.012,6147516
2008-09-26,14.764,14.907,14.175,14.498,3435612
2008-09-29,14.423,14.533,13.584,13.655,2296401
2008-09-30,13.611,14.48,13.363,13.79,2924491
2008-10-01,13.655,13.964,13.389,13.782,3171402
2008-10-02,13.782,13.986,12.999,13.032,1978231
2008-10-03,12.999,13.212,12.306,12.315,4465751
2008-10-06,12.23,12.459,11.606,12.459,5417631
2008-10-07,12.654,12.717,11.717,11.717,3506221
2008-10-08,11.377,12.425,11.093,12.006,5645843
2008-10-09,12.153,12.663,11.271,11.316,3536451
2008-10-10,10.796,11.571,10.189,11.051,4983720
2008-10-13,11.724,12.145,11.198,12.145,3956756
2008-10-14,12.707,14.098,11.264,11.597,3388224
2008-10-15,11.393,11.476,10.351,10.351,2551736
2008-10-16,10.395,10.864,9.746,10.77,3544771
2008-10-17,10.427,11.297,10.285,10.889,2352714
2008-10-20,11.044,11.324,10.864,11.289,1512939
2008-10-21,11.093,11.564,10.925,10.956,2428576
2008-10-22,10.742,10.899,10.004,10.377,2003976
2008-10-23,10.422,10.6,9.652,10.037,2869873
2008-10-24,9.1037,10.231,8.6361,9.923,2020768
2008-10-27,9.727,10.667,9.727,10.105,2331023
2008-10-28,10.325,11.289,9.966,11.281,3084128
2008-10-29,11.324,12.282,11.059,11.624,2338536
2008-10-30,11.947,12.282,11.427,11.785,2833010
2008-10-31,11.82,12.57,11.675,12.477,2013882
2008-11-03,12.372,12.552,11.913,12.059,2533007
2008-11-04,12.29,12.62,11.854,12.552,1930032
2008-11-05,12.62,12.62,11.632,11.675,1786774
2008-11-06,11.724,12.153,11.324,11.403,1895127
2008-11-07,11.521,11.675,10.742,11.035,2298515
2008-11-10,11.239,11.555,10.59,10.761,1632126
2008-11-11,10.633,10.708,10.257,10.359,2261925
2008-11-12,10.215,10.293,9.754,9.815,3117915
2008-11-13,9.875,10.207,9.122,10.147,4540524
2008-11-14,10.037,10.359,9.551,9.576,2710459
2008-11-17,9.4616,9.601,8.5767,8.6192,5307227
2008-11-18,8.6361,8.9442,8.0898,8.3972,4037155
2008-11-19,8.4313,8.5252,6.7589,6.8952,7109625
2008-11-20,6.6394,7.032,5.709,6.5113,7971095
2008-11-21,4.8899,4.924,3.1148,4.6851,25271793
2008-11-24,4.8558,5.0093,4.2668,4.8216,9157734
2008-11-25,4.9667,5.3762,4.8216,5.3592,4600326
2008-11-26,5.2057,5.914,5.0949,5.8542,3219707
2008-11-28,5.8371,5.8371,5.564,5.7433,1548263
2008-12-01,5.4531,5.6492,5.1374,5.1799,2883648
2008-12-02,5.2568,5.4103,5.0264,5.4019,3592567
2008-12-03,5.2908,5.9738,5.2568,5.8967,5570768
2008-12-04,5.8287,6.315,5.581,5.7944,3689214
2008-12-05,5.7178,6.6137,5.5471,6.5882,3641182
2008-12-08,6.7161,6.8185,6.4262,6.6052,3498462
2008-12-09,6.4513,6.6736,6.0932,6.1272,4597120
2008-12-10,6.1614,6.221,5.6581,5.8287,5907877
2008-12-11,5.7603,6.1868,5.6154,5.7773,3658487
2008-12-12,5.7688,6.2125,5.4872,6.1699,3874573
2008-12-15,6.3235,6.3319,5.8453,5.9909,2846650
2008-12-16,6.1868,6.4346,6.059,6.392,2987903
2008-12-17,6.2977,6.9975,6.1614,6.8438,3926555
2008-12-18,6.9039,7.032,6.6564,6.8014,4320340
2008-12-19,7.3389,7.3389,6.5455,6.6564,4412956
2008-12-22,6.6647,6.7246,6.2295,6.3319,3100300
2008-12-23,6.5113,6.5113,6.1699,6.349,2016248
2008-12-24,6.3662,6.4346,6.315,6.3745,636724
2008-12-26,6.409,6.6052,6.315,6.5796,959605
2008-12-29,6.5882,6.5882,6.2295,6.3063,3643370
2008-12-30,6.392,6.4772,6.2382,6.46,2461501
2008-12-31,6.3407,6.554,6.2639,6.2639,4156880
2009-01-02,6.3407,7.032,6.2724,6.9724,2425276
2009-01-05,6.8952,7.134,6.7332,7.0065,2624514
2009-01-06,7.0746,7.5183,7.0147,7.0746,5217645
2009-01-07,6.989,7.2708,6.7501,7.2367,4131508
2009-01-08,7.2367,7.2453,6.7846,7.0491,2674124
2009-01-09,6.9039,7.2197,6.7589,6.7846,3185312
2009-01-12,6.6223,6.9296,6.4942,6.6306,3238796
2009-01-13,6.6564,6.8526,6.4857,6.8102,2510818
2009-01-14,6.6736,6.6736,6.2809,6.4173,4008510
2009-01-15,6.2724,6.6137,6.059,6.409,3426910
2009-01-16,6.4429,6.6819,6.3662,6.6052,3409387
2009-01-20,6.5796,6.6479,6.1015,6.221,2951969
2009-01-21,6.3063,6.4942,6.1272,6.46,3277614
2009-01-22,6.3235,6.5708,6.1868,6.392,2722400
2009-01-23,6.2295,6.5113,6.1868,6.4173,2136936
2009-01-26,6.4429,6.6819,6.3662,6.5624,1493181
2009-01-27,6.6137,6.8102,6.5455,6.6394,2317120
2009-01-28,6.7332,7.0065,6.6564,6.8952,1800194
2009-01-29,6.8526,6.8696,6.46,6.5028,1650211
2009-01-30,6.554,6.6137,6.2042,6.2809,1793080
2009-02-02,6.1868,6.3662,6.0932,6.2125,1982508
2009-02-03,6.2554,6.5882,6.0505,6.5196,1815483
2009-02-04,6.554,6.5966,6.315,6.3578,1816704
2009-02-05,6.3578,6.7758,6.315,6.7416,2746297
2009-02-06,6.7416,7.1769,6.7076,7.0661,2331791
2009-02-09,7.1941,7.1941,6.9039,6.955,1269461
2009-02-10,6.8782,6.9975,6.5028,6.5882,2753388
2009-02-11,6.6394,6.827,6.4942,6.6137,1976462
2009-02-12,6.6052,6.6052,6.315,6.5624,2498770
2009-02-13,6.5455,6.7501,6.4262,6.4346,2038063
2009-02-17,6.315,6.5708,6.059,6.4513,5614276
2009-02-18,6.5028,6.8014,6.2898,6.3745,4388278
2009-02-19,6.349,6.5113,6.2465,6.2724,2666408
2009-02-20,6.2382,6.3319,6.0505,6.2465,3843129
2009-02-23,6.4003,6.5368,6.2125,6.3235,3690725
2009-02-24,6.3662,7.0234,6.349,6.955,4961612
2009-02-25,6.9296,7.134,6.7161,6.9123,4881311
2009-02-26,7.0147,7.0833,6.7501,6.7672,2136011
2009-02-27,6.6564,7.211,6.5708,7.0915,4518146
2009-03-02,7.0065,7.2537,6.9296,6.989,4391974
2009-03-03,7.1513,7.211,6.6137,6.6819,6718586
2009-03-04,6.8782,7.2623,6.7758,7.0746,4747348
2009-03-05,7.0661,7.6548,6.9209,6.989,9223806
2009-03-06,7.1002,7.2623,6.9975,7.1598,6355063
2009-03-09,7.1685,7.7404,7.0402,7.561,6153479
2009-03-10,7.7742,8.2778,7.706,8.1753,4980258
2009-03-11,8.2352,8.5082,8.0473,8.1411,4299050
2009-03-12,8.2436,8.4144,7.9534,8.3374,4658989
2009-03-13,8.4144,8.44,8.1071,8.2606,3579049
2009-03-16,8.44,8.44,7.9451,8.0133,3622987
2009-03-17,7.9791,8.2266,7.851,8.2013,5248833
2009-03-18,8.1583,8.4229,7.9451,8.3118,4210149
2009-03-19,8.3631,8.3889,7.8852,8.0216,3200499
2009-03-20,8.0304,8.3374,8.0304,8.3118,5269177
2009-03-23,8.4658,9.2154,8.2266,9.1394,4577593
2009-03-24,8.5937,9.1307,8.5082,8.5594,5088382
2009-03-25,8.6108,8.8069,8.1153,8.474,4931370
2009-03-26,8.6617,9.2494,8.6108,9.122,3431960
